Column1,ï»¿problem_id,problem_id,translated,_1
1324,1325,"['Liking all my pictures to get a follow ass bitches ""'",喜欢我所有的照片来获得一个跟踪屁股婊子”,
1325,1326,['i need more beaniesjust ordered two true religion ones lol',我需要更多的小豆子，我刚点了两个真正的小豆子，哈哈”,
1326,1327,"[""I might fuck around and fuck yo bitch  eat her ass when your steal her so you'll be a real ass nigga""",我可能会到处乱搞，操你婊子吃她的屁股，当你偷了她，所以你会是一个真正的屁股黑鬼”,
1327,1328,['This weather need to not flag today! We trying to 50 zip a bitch tonight yessssirrrrr',,
1328,1329,"[""The day you unblock me you will become a man again. But that won't happen so you just a bitch. lol""",有一天你解除了我的封锁，你将再次成为一个男人。但那不会发生所以你只是个婊子。lol,
1329,1330,['dreamgirl McKee Ooh! Bet you wooonnnttt stick dat hoe',梦幻女孩麦基哦！我打赌你不会用棍孿,
1330,1331,"[""Sleep over with guys doesn't mean we gonna fuck. TRUST ME you're a bitch for denying them pussy""",和男人睡在一起并不意味着我们要做爱。相信我你是个婊子拒绝他们的阴部,
1331,1332,"[""You the Real MVP that's wat ya bitch said when I finished """,你才是真正的最有价值球员，那是我结束比赛时婊子说的”,
1332,1333,['Burnt pussy lips -  ,烧焦的阴唿,
1333,1334,['The bad bitches are only bad until they start talking anyway. He Preaching',坏婊子只有在他们开口说话之前才是坏的。他在说敿,
1334,1335,['Uncle Charlie just got thru lip singing?!haha',查理叔叔刚唱完口琴？！哈哈',
1335,1336,['When twitter rappers dm me their trash links ,当twitter说唱歌手给我发垃圾链接时,
1336,1337,['Lance Stevenson gone leave Indiana he trash anyway',兰斯·史蒂文森离开印第安纳州了，反正他是垃圾”,
1337,1338,"['5""0 with 30 hoes on my dick #sweg you have learned from the best'",5，我的老二上有30把锄夿你从最好的人那里学到了什么”,
1338,1339,['A lot of them are though. Attitudes be pure trash\n\n#TeamWhiteGirls \n#SwirlTheWorld',不过，他们中的很多人都是。态度是纯粹的垃圾\n\n#TeamWhiteGirls\n#whirlottheworld',
1339,1340,['Sit in there and shit dnt sing hoe noyess',坐在那里拉屎，不要唱什么不好”,
1340,1341,['Y though ,是的,
1341,1342,"[""When I'm in that pussy, honey I'm home! """,当我在那娘娘腔的时候，亲爱的，我在家！”,
1342,1343,"['Sexy bitch, hope she bout it'",性感的婊子，希望她能接受”,
1343,1344,['Where do all the foreskins go when they circumcise a guy? the Foreskin Fairy takes them after you put them under your pillow',给男人做包皮环切手术的时候包皮都去哪了？”？包皮仙女会在你把包皮放在枕头下后带走它们,
1344,1345,['Yall are so confused these days. ,这些天我都很困惑,
1345,1346,['a majority of my news feed is people arguing about what it means to be a redneck #vermontproblems',我的大部分新闻都是人们在争论成为一个乡巴佬意味着什么，佛蒙特州的问题”,
1346,1347,"['You can be a hoe without having sex, ask any of the girls texting alotta niggas at the same time.'",你可以成为一个没有性生活的妓女，让任何一个女孩同时给阿洛塔发短信。”,
1347,1348,"['I\'m a pro at losing followers. Some people just can\'t handle my excessive use of the work ""cunt"". Mines cause I say fuck'",我是一个在失去追随者的专家。有些人就是受不了我过度使用贱人”这个工作。因为我说操”,
1348,1349,['Repost . ,原件：法文,
1349,1350,"[""If I couldn't trust some of the homies how could I trust these hoes?you can't lol""",如果我不能相信一些人，我怎么能相信这些妓女？你不能笑,
1350,1351,['Brah Wiz cheated  ,布拉·维兹作弊了,
1351,1352,['These hoes out of control ,这些妓女失控亿,
1352,1353,"[""If Howard elbow bosh, will bosh fight back? don't have to got mcbob bird and UD""",如果霍华德肘击波什，波什会反击吗？不必让麦克鲍勃·伯德和乌德,
1353,1354,"[""Im drunk, I'm bout to bitch.need a ride?""",我喝醉了，马上就要醉了婊子。需要吗搭便车？”,
1354,1355,"['Versace Versace, I talk shit on twitter and so that bitch blocked me@bremarie17'",范思哲范思哲，我在推特上说废话，所以那个婊子被阻止了me@bremarie17',
1355,1356,['Ginobli dropping them bitches like a Delta line. ',吉诺布利像三角洲一样把他们扔下去。”,
1356,1357,['Clingy girlfriends are the best  ,粘乎乎的女朋友是最好的,
1357,1358,['Eliot was a pussy. MMMMMETHER',艾略特是个娘娘腔。以太,
1358,1359,"[""My bitch bad she's a Puerto Rican what song is that""",我的婊子坏了她是波多黎各人那是什么歌”,
1359,1360,['pretty boy face\n\nAwee thanks faggot',漂亮的男孩脸\n\n谢谢你，基佬',
1360,1361,['An inning and a half away from Alex Rodriguez being eligible to play. Just a thought. #Yankees #MLB OMG. Feel an ulcer.',离罗德里格斯有资格上场还有一局半。只是一个想法洋基队。感到溃疿,
1361,1362,['We out! Brooklyn bound wit this money. Feelin like Yung Jeezy in this bitch!  ,我们出去！布鲁克林一定有这笔钱。在这婊子身上感觉像容祖儿！,
1362,1363,"[""","""",
1363,1364,['fuck you ugly lol show them teeth bitch fuck u',操你个丑八怪给他们看牙婊子操你”,
1364,1365,"['lol , be cool son. You know your grandma bald mouthshe got all her teeth hoe '",哈哈，冷静点，孩子。你知道你奶奶秃了嘴，她的牙齿都被锄光了,
1365,1366,['mo bitch the special Ed Darlene from backatown  GN',mo bitch the special Ed Darlene from backatown GN',
1366,1367,"[""they can't fit on that small ass street sonbitch you know what happen last time we was onyur st """,他们放不下那条小屁股街，小子，你知道上次我们在你的大街上发生了什么吗”,
1367,1368,['Going dumb on this essay bitch you sad.',在这篇文章上哑口无言，婊子你很伤心。”,
1368,1369,['I fucked up in the 6th gradeyeah bitch you wants to fight me with yo dawg ass',我在六年级的时候搞砸了是啊婊子你想和我打一架”,
1369,1370,"[""Yall on my TL need to be sleep yall got school tomorrow bitch I got straight A's ion need to go """,我的TL需要睡觉，我明天要去上学，婊子，我得了A，我要去”,
1370,1371,"['i dont een tryna be disrespectful when i say bitch. its just a term, like bruh or son'",我说婊子的时候，我甚至都不想无礼。它只是一个术语，像bruh或son',
1371,1372,['you not gone leave hoe',你没有离开妓女”,
1372,1373,"[""the next time I see this bitch I'm beating her ass. job or not. lol""",下次我再看到这个婊子，我就揍她的屁股。不管是不是工作。lol,
1373,1374,['fuck up bitch  get out mi house ',该死的婊子滚出我家”,
1374,1375,['Bad bitches is the only thing that I like ',坏婊子是我唯一喜欢的东西”,
1375,1376,['it aint bundles soooo nopeit is bitch she happy hosting',不是这样的，不是婊子，她是快乐的主人”,
1376,1377,"[""No yu can't get no money yu silly hoe...""",没有你拿不到钱你傻锄…,
1377,1378,"[""These Niggaz bitches hiding behind gangs they ain't in   """,这些黑鬼婊子躲在他们不在的帮派后面”,
1378,1379,['DONT Say Shit Else ! Just Stfu !bitch we can do a lot more off this Twitter shit you can come see me',别再说别的了！就这样！婊子，我们可以在推特上做更多的事你可以来看房,
1379,1380,['Niggas talk more then bitches these days',现在黑鬼比婊子还爱说话”,
1380,1381,"[""You little stupid ass bitch i ain't fuckin with you """,你这个愚蠢的小婊子，我没跟你上床”,
1381,1382,['i aint gone lie &amp; old heads say they see it in me so i figured nah you just retarded',我没有说谎&老脑袋说他们从我身上看到了这一点，所以我想你只是个弱智”,
1382,1383,['lmao &amp; Aero sound young af talking bout hoes n weed n shit brah you gotta listen to this shit',lmao&Aero sound young af talking about hoes n weed n shit brah you gould to listen this shit',
1383,1384,"[""Niggas over 6'2 with long ass monkey arms make the best cuddle buddies....so I heard ahaha a female told me this once""",身髿尿寸的黑鬼长着猴子般的长臂，是最好的拥抱伙伴……所以我听一次一个女人告诉我这件事”,
1384,1385,['Sometimes I hate AZ &amp; sometimes I love it. Depends on the time of year I guess. &amp; the dumb bitches that live here',有时我讨厌AZ，有时我喜欢它。我想这要看一年中的什么时候了amp；住在这里的蠢货',
1385,1386,"[""Dudes shaving without it being for an athletic purpose is gay af you're retarded.""",男人刮胡子不是为了运动，是同性恋，因为你是弱智。”,
1386,1387,"[""or he's eating it cuz he's with a women who just can't cook then u gotta get rid of that hoe""",或者他在吃它，因为他和一个不会做饭的女人在一起，然后你就得扔掉那个妓女”,
1387,1388,"[""I'm going to miss these bitches so much  ",我会非常想念这些婊子的,
1388,1389,['You was with the bitch with the fat ass only way to live when u young that shit gonna get old tho and have a lot of dents in it',你和那个长着肥屁股的婊子在一起，当你年轻的时候，那狗屎会变老，而且会有很多凹痕”,
1389,1390,"["" Marcus bitch ass ain't loyal at all! Team hopping ass !!! """,马库斯婊子屁股一点也不忠诚！团队跳屁股！！！”,
1390,1391,['Hoe fax = type yo bitch number in google to see if it pops up on back pagE\n\nthank ',Hoe fax=在google中键入yo bitch number，查看它是否会弹出在back pagE\n\n tank',
1391,1392,"['I was told never fold &amp; never sell my sole""They Should Have Told Yu Stay In School ! *Soul autocorrect hoed me'",有人告诉我不要折叿amp；永远不要卖我的鞋底他们应该告诉你留在学校＿灵魂自动更正房,
1392,1393,['bitch U TRIED IT . U deserved every foul word that came out Chris mouth  bye hoe',你试过了。你应该得到每一个恶言恶语出来克里斯嘴再见锿,
1393,1394,"[""One last shot at this love shit then I'm dogging you hoes #Drakelistener""",最后一枪在这爱的狗屎然后我跟踪你锄夿Drakelistener”,
1394,1395,"[""negro, you wear a size 5...I'm in a 12I'm at a 6 now still growing""",黑人，你穿的是5号……我穿的昿2号，我穿的是6号，现在还在增长”,
1395,1396,"[""what's good, family?in the gym looking at hoes hit u later""",什么好，家人？在健身房看妓女打你以后,
1396,1397,['When you open your starburst candy and get 2 yellows ,当你打开你的星爆糖果，得刿个黄艿,
1397,1398,['Birthday Weekend starts today Shut yo hoe ass up',生日周末从今天开始闭嘴”,
1398,1399,"[""Bitch niggas pay for hoes just to lay with hoes relax one night you'll pay to stay with hoes""",婊子黑鬼花钱买妓女只是为了和妓女躺在一起放松一下，有一天晚上你会花钱和妓女呆在一起”,
1399,1400,"[""if your wardrobe consist of mostly leggings, you's a hoe guilty""",如果你的衣橱里大部分都是绑腿，那你就是个内疚的妓女”,
1400,1401,"[""In the mall with yo bitch and yo money I'm getting me somethin """,带着你的婊子和你的钱在商场里，我要买点东西”,
1401,1402,['Eat a lot of protein\nEat a lot of pussy\n#MattieTrumpsTipsForABetterLife\n\nEat the whole ass',多吃蛋白质\多清理阴部\n#MattietrumpstipsforBetterLife \n \清理整个屁股”,
1402,1403,"[""I'm jakes bitch""",我是杰克的婊子”,
1403,1404,"['When you live this gay, you can\'t be afraid of two black dicks in your butt"" you fucking queer'",当你过着同性恋的生活时，你不能害怕屁股里有两个黑人混蛋”你这个该死的同性恋,
1404,1405,"[""A lot of you males need to dress up as real men for Halloween since y'all be acting like bitches all year. """,你们很多男人在万圣节都需要打扮成真正的男人，因为你们一年四季都像婊子一样。”,
1405,1406,"['You want to be a little bitch, than ima treat you like a little bitch.'",你想成为一个小婊子，比我把你当成一个小婊子。,
1406,1407,"[""Water polo is so fucking hard #respect yeah if you're a pussy""",水球真他妈的难#如果你是个娘娘腔，那就尊重你吧”,
1407,1408,"['Edward did OSS, he sparkled  bitch reality'",爱德华做了OSS，他在现实中闪闪发光”,
1408,1409,['who the old bitch??!! *hoe',谁是老婊子？？！”？？！＿妓女,
1409,1410,"['I love the song ""John Doe"" #dope faggots'",我喜欢这首歌无名氏,
1410,1411,"['I hate when bitches do that ""who are you talking to"" shit like clearly you.I be like ""BITCH WIT DA RED DOOR HOE""'",我讨厌婊子们那样做”你在跟谁说话像你这样的狗屎。我就像是红门妓女婊子,
1411,1412,"[""Just got done with my last final and I'm walkin around campus like I own this place queer.""",刚刚结束了我的最后一个决赛，我在校园里走来走去，就像我拥有这个地方一样古怪。”,
